id,name,type,acidity,fizziness,intensity,sweetness,tannin,flavor1,flavor2,flavor3,flavor4,flavor5,average_rating,price_amount,price_currency,review_count,food_ids,food_names
1626132,Nuits-Saint-Georges 1er Cru 'Les Vaucrains',Côte de Nuits Red,4.352018,,2.9728012,1.1820481,2.887259,red cherry,strawberry,red fruit,black cherry,jam,4.1,97.81150133918226,USD,134,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
75324,Barbera d'Alba Conca Tre Pile,Barbera,3.8880758,,3.5563507,1.6790458,2.3231862,oak,cherry,plum,leather,vanilla,4.1,65.31761887010094,USD,5170,5; 9; 10; 11; 20,"Pasta; Veal; Pork; Game (deer, venison); Poultry"
78014,Pessac-Léognan Blanc (Grand Cru Classé de Graves),White,3.0405953,,3.8257205,1.8114504,,citrus,oak,lemon,grapefruit,minerals,4.1,32.603833779727424,USD,20033,10; 19; 20; 27; 28,Pork; Vegetarian; Poultry; Appetizers and snacks; Lean fish
1230104,Pálava Výber z Hrozna,White,3.2765079,,3.0790474,2.8038094,,lychee,apple,pear,straw,tropical,4.1,27.082915141261363,USD,123,13; 27; 28; 35,Shellfish; Appetizers and snacks; Lean fish; Mild and soft cheese
1989598,Saint-Émilion,Saint-Émilion,3.2744358,,4.3637094,1.6366935,3.5775807,black fruit,violet,plum,blueberry,leather,4.1,48.9111397330258,USD,117,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1416680,Castillon - Côtes de Bordeaux,Red,3.8941822,,3.8204856,1.2211019,3.5163627,oak,blackberry,cherry,vanilla,plum,3.8,76.46940745767914,USD,929,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2055892,Prestige Moulin-a-Vent,Red,4.6394625,,1.8435483,1.3610108,2.0408816,plum,oak,chocolate,clove,black fruit,3.9,49.38649231641778,USD,374,5; 9; 10; 20; 41,Pasta; Veal; Pork; Poultry; Cured Meat
1705140,Nuits 1er Cru,Côte de Nuits Red,4.180307,,3.1227422,1.664492,2.8018641,raspberry,strawberry,earthy,cherry,red fruit,4.2,619.472841814821,USD,727,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
16372,Greenock Shiraz,Shiraz,3.0155182,,4.7269273,2.1793501,3.1296904,oak,blackberry,vanilla,plum,chocolate,4.2,89.21430870062566,USD,2703,4; 8,Beef; Lamb
1130356,Volnay 1er Cru 'Les Caillerets',Côte de Beaune Red,4.0294137,,2.6930864,1.529568,2.4595988,minerals,earthy,iron,leather,smoke,4.1,293.4345040175468,USD,108,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1186471,Marsannay Les Longeroies,Côte de Nuits Red,4.093533,,3.0056543,1.5676904,2.5001523,raspberry,cherry,red fruit,oak,earthy,4.1,97.81150133918226,USD,1408,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2705003,Two Princes Riesling,Riesling,4.5252786,,2.824426,2.44906,,lemon,apple,apricot,peach,citrus,3.9,40.78368397742888,USD,720,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1436788,Woodthorpe Vineyard Sauvignon Blanc,Sauvignon Blanc,3.8396227,,2.8283017,2.1283019,,minerals,honey,lemon,lime,asparagus,4.1,30.269140451997995,USD,98,13; 19; 39,Shellfish; Vegetarian; Goat cheese
82831,Saint-Estèphe,Saint-Estèphe,4.1403036,,4.237795,1.5084637,4.242191,blackberry,leather,oak,tobacco,earthy,4,52.16613404756387,USD,15304,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
6127428,Moulin-à-Vent 'Champ de Cour',Red,4.646062,,2.0592227,1.4040933,2.2336268,dark fruit,blackberry,bramble,black fruit,blackcurrant,4.1,45.64536729161839,USD,95,5; 9; 10; 20; 41,Pasta; Veal; Pork; Poultry; Cured Meat
99589,Rioja Norte,Rioja Red,3.8324478,,3.7654757,1.6238002,4.075553,oak,tobacco,vanilla,leather,blackberry,4.2,65.20766755945485,USD,1034,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
86373,Moulis-en-Médoc,Moulis-en-Médoc,4.092964,,4.14208,1.599663,4.177838,leather,oak,tobacco,blackberry,cassis,4,52.16613404756387,USD,22231,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
10000,Primus Pinot Noir (Primum),Pinot Noir,3.106993,,3.0969489,1.9485534,1.8185719,oak,cherry,strawberry,tobacco,vanilla,4.2,46.20026700568115,USD,3142,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1442442,Côtes Capelan Châteauneuf-du-Pape,Châteauneuf-du-Pape Red,3.130932,,4.8262367,1.9350024,2.9226727,leather,earthy,cherry,chocolate,tobacco,4.2,87.62119604525735,USD,1105,8; 10; 20,Lamb; Pork; Poultry
2479250,Châteauneuf-du-Pape Blanc,White,3.119701,,3.6335485,1.8170612,,honey,peach,pear,stone,citrus,4.2,71.72843431540032,USD,2407,10; 12; 17; 20; 41,"Pork; Rich fish (salmon, tuna etc); Mature and hard cheese; Poultry; Cured Meat"
1364866,Centauri Red Blend,Bordeaux Blend,3.201111,,4.772222,1.63,3.842222,oak,vanilla,black fruit,earthy,cherry,4,38.23470372883957,USD,371,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
1382584,Vieilles Vignes Chablis,Chablis,4.031017,,2.9277494,1.566614,,citrus,minerals,lemon,green apple,grapefruit,3.9,21.556253738662758,USD,1168,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
2718475,Collection Arman Brut Champagne,Champagne,3.8540542,3.4426126,4.227237,,,honey,caramel,truffle,brioche,saline,4.1,358.64217157700165,USD,82,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1136300,Margaux (Grand Cru Classé),Margaux,4.1363254,,3.893229,1.4690857,3.8759787,oak,blackberry,leather,earthy,tobacco,4.1,68.47344000086225,USD,6779,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
13752,Cuvée Alexandre Merlot,Merlot,1.9822329,,3.9466863,2.015818,2.1182532,oak,vanilla,blackberry,chocolate,plum,3.9,38.23470372883957,USD,7571,4; 8; 9,Beef; Lamb; Veal
6417,Minus Five Riesling,Riesling,3.987317,,2.5,2.4107316,,honey,apricot,peach,cantaloupe,pineapple,4.1,46.20026700568115,USD,65,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1809988,Pinot Gris Herrenweg de Turckheim,Pinot Gris,2.8171678,,2.9825838,2.182686,,honey,peach,pear,minerals,apple,4.1,52.16613404756387,USD,478,10; 15; 34; 41,Pork; Spicy food; Mushrooms; Cured Meat
2448869,Tebaida Nemesio Mencía,Mencia,4.0100527,,3.4867513,1.6131322,3.040434,oak,leather,licorice,tobacco,red fruit,3.8,67.22935405654292,USD,1034,9; 11; 20,"Veal; Game (deer, venison); Poultry"
1636872,Private Collection Syrah,Syrah,3.2842522,,4.26331,1.8018883,3.130034,pepper,oak,plum,vanilla,chocolate,4,31.86225310736631,USD,2658,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1287027,Margaux,Margaux,4.1794605,,3.7525327,1.5856922,3.6996198,leather,oak,blackcurrant,tobacco,blackberry,4.2,32.603833779727424,USD,14047,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
183,Willamette Valley Select Pinot Noir,Pinot Noir,3.7602034,,2.3345253,1.3779659,2.044322,cherry,earthy,raspberry,oak,vanilla,4.3,117.89033649725535,USD,1099,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2284595,Saint-Émilion Grand Cru,Saint-Émilion,3.4078825,,3.7112355,1.5775292,3.5516274,cherry,leather,oak,tobacco,red fruit,4.1,152.93881491535828,USD,482,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
53034,Médoc,Médoc,4.1903267,,4.191801,1.4718472,4.204098,leather,tobacco,oak,cassis,blackcurrant,3.9,84.7699678272913,USD,21283,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11902,The Holy Trinity Red Blend,Rhône Blend,3.11343,,4.7815976,1.7713921,3.1385813,oak,plum,cherry,leather,pepper,4,50.34235990963877,USD,2318,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
5839622,Grand Esprit Saint-Estèphe,Saint-Estèphe,4.499257,,4.4693246,1.1056081,4.411824,blackcurrant,vanilla,oak,pepper,leather,4,165.6837161583048,USD,156,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1174621,Margaux (Grand Cru Classé),Margaux,4.179964,,3.7625778,1.459679,3.8838325,oak,leather,tobacco,blackcurrant,vanilla,4,42.39037297708031,USD,7477,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1427885,Saint-Estèphe,Saint-Estèphe,4.2228827,,4.2964544,1.5081917,4.3336806,oak,blackberry,leather,tobacco,earthy,3.9,49.38649231641778,USD,6362,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
19265,Barbaresco,Barbaresco,4.716056,,3.770268,1.4462653,4.1413784,cherry,leather,red fruit,tobacco,oak,4.1,117.37380160701872,USD,47077,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
94966,Moulis-en-Médoc,Moulis-en-Médoc,4.0405684,,4.104289,1.6424049,4.066573,oak,leather,tobacco,blackberry,earthy,3.9,78.24920107134581,USD,14956,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
5873588,La Mystèriale Santenay Premier Cru,Côte de Beaune Red,3.924272,,2.6462135,1.8732039,2.5802915,cherry,leather,earthy,pepper,clove,4.1,98.77298463283556,USD,188,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
97829,Pomerol,Pomerol,3.3938377,,4.2530837,1.5212375,3.4440722,oak,leather,blackberry,tobacco,plum,4,56.078594101131166,USD,12027,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
77642,Barbaresco,Barbaresco,5,,3.7436364,1.6381818,4.101818,tobacco,strawberry,cherry,chocolate,cola,4.1,65.20766755945485,USD,48,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1209244,Saint-Julien,Saint-Julien,4.157527,,3.8388603,1.5805275,3.8098497,oak,leather,blackberry,blackcurrant,plum,4,58.68690080350936,USD,11302,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1143938,Pessac-Léognan (Grand Cru Classé de Graves),Pessac-Léognan,4.216041,,4.1979733,1.6828432,4.2850485,oak,blackberry,leather,tobacco,cassis,4.2,58.68690080350936,USD,15960,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1546352,Gemma del Sole Greco Bianco Passito,N/A,,,,,,dried apricot,yellow apple,honey,,,4.1,46.20026700568115,USD,43,N/A,N/A
23285,Chablis 1er Cru 'Vaillons',Chablis,4.030141,,2.9149892,1.415182,,citrus,minerals,lemon,green apple,apple,4,58.68690080350936,USD,1914,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1104809,Crozes-Hermitage,Crozes-Hermitage,3.1043956,,3.3406594,1.6703297,3.2887912,bacon fat,black fruit,blackberry,cherry,pepper,4.1,123.8945683629642,USD,42,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1156688,De Lux Brut,N/A,,,,,,pear,apple,yellow apple,chard,green almond,4.1,47.793379661049464,USD,40,N/A,N/A
96463,Tazzelenghe,Red,2.556,,3.99,2.252,3.282,balsamic,earthy,leather,dried leaves,red currant,4.1,66.91073152546926,USD,40,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
2265965,Chardonnay,Chardonnay,3.1679678,,3.442727,1.7327807,,butter,oak,citrus,toast,vanilla,4.1,63.72450621473262,USD,39,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
1192627,Clos des Quatre Vents Margaux,Margaux,4.2275667,,3.7515242,1.7334358,3.7758021,earthy,tobacco,chocolate,oak,cherry,4.1,29.348839465189343,USD,682,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
41514,Corton Grand Cru Vieilles Vignes,Côte de Beaune Red,3.744607,,3.059326,1.2065169,1.9957969,raspberry,cherry,flint,,,4.1,43.112507477325515,USD,39,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1946826,Maranges 1er Cru Clos Roussots,N/A,,,,,,red fruit,,,,,4.1,31.256567921061,USD,38,N/A,N/A
779608,Vigna Colonnello Barolo,Barolo,4.3139563,,3.6902175,1.880248,4.0404806,oak,leather,mushroom,vanilla,earthy,4.2,78.24920107134581,USD,796,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1374439,Saperavi - Muscat Semi-Sweet,N/A,,,,,,cherry,red fruit,,,,4.1,82.8418580791524,USD,36,N/A,N/A
1126958,Te Koko Sauvignon Blanc,Sauvignon Blanc,4.385787,,2.7412279,1.560393,,oak,citrus,grapefruit,tropical,lemon,4.2,57.35205559325936,USD,10234,13; 19; 39,Shellfish; Vegetarian; Goat cheese
71464,Ultra Cabernet Sauvignon,Cabernet Sauvignon,3.0117433,,4.013076,1.807758,3.6239388,oak,vanilla,chocolate,blackberry,blueberry,3.8,28.67602779662968,USD,11261,4; 8; 20,Beef; Lamb; Poultry
2222303,Cabernet Sauvignon,Cabernet Sauvignon,3.390838,,4.108396,1.4259893,3.5059893,blackcurrant,plum,oak,black cherry,vanilla,3.5,70.09695683620589,USD,831,4; 8; 20,Beef; Lamb; Poultry
1849316,Reserva,Rioja Red,3.7531488,,3.9206364,1.7065134,3.7961578,oak,vanilla,leather,cherry,plum,4.1,30.269140451997995,USD,46502,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
97972,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.371036,,4.194959,1.7440562,3.4797962,oak,chocolate,vanilla,plum,blackberry,4,35.86960622113483,USD,2546,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
10585753,Plantabelle,Red,3.502963,,4.2281485,1.7822223,4.0325923,,,,,,4.1,84.7699678272913,USD,32,4; 5; 9,Beef; Pasta; Veal
1942671,Le Clos des Poncetys Saint-Véran,Macônnais White,3.1240127,,2.9379618,1.7887261,,butter,cream,oak,citrus,minerals,4,18.322815677863343,USD,259,5; 19; 41,Pasta; Vegetarian; Cured Meat
2045286,High Altitude Vineyards Malbec,Malbec,2.8047938,,3.805514,2.0389383,2.5714598,oak,plum,blackberry,leather,cherry,3.9,17.52423920905147,USD,49594,4; 8,Beef; Lamb
1155969,Piesporter Riesling,Riesling,4.760402,,2.8862066,2.3019705,,citrus,apple,green apple,apricot,honey,3.8,19.117351864419785,USD,821,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1159201,Saint-Émilion Grand Cru,Saint-Émilion,3.3712049,,4.107343,1.3356766,3.4597526,oak,plum,chocolate,cherry,earthy,3.9,41.4209290395762,USD,1083,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1379553,St. Andrews Chardonnay,Chardonnay,3.1758087,,3.4693317,2.0210562,,oak,butter,peach,melon,vanilla,4,44.288531819239175,USD,476,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
86559,Moscato d'Asti Nivole,Moscato d'Asti,2.685255,1.082919,2.4727936,,,peach,honey,apricot,pear,citrus,4.2,28.357405265556018,USD,10435,37; 40,Fruity desserts; Aperitif
6229359,Sori Gabutti Riserva Barolo,Barolo,3.7565217,,4.003478,1,4.241739,,,,,,4.1,79.65563276841577,USD,27,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
5244992,Pinot Gris,Pinot Gris,2.5939038,,3.0583217,1.6772261,,peach,apricot,honey,green apple,pear,3.9,55.75894293789104,USD,226,10; 15; 34; 41,Pork; Spicy food; Mushrooms; Cured Meat
26514,Print Shiraz,Shiraz,2.8592215,,4.5617137,2.0473623,3.0311325,oak,plum,leather,pepper,vanilla,4.1,58.945168248627674,USD,414,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1177957,Gran Reserva,Ribera Del Duero Red,3.8584592,,3.9017766,1.4846904,3.424273,oak,vanilla,leather,tobacco,dark fruit,4.1,77.10665251982647,USD,969,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
2316699,Red Blend,Red Blend,2.9002266,,4.470068,2.417917,2.8714263,vanilla,oak,cherry,plum,chocolate,4,8.068802020602515,USD,99785,4; 8; 11; 41,"Beef; Lamb; Game (deer, venison); Cured Meat"
79876,Sarget de Gruaud Larose Saint-Julien,Saint-Julien,4.17056,,3.8046777,1.4568747,3.8311598,oak,leather,tobacco,earthy,blackcurrant,4,39.124600535672904,USD,17214,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
82091,Just For The Love Of It,Syrah,3.3056128,,4.5507097,1.236516,3.9421291,pepper,black raspberry,blackberry,blackcurrant,charcoal,4.7,1747.5654905933898,USD,190,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
18717,Cirsion Rioja,Rioja Red,3.71114,,3.956532,1.9236714,3.8543994,oak,blackberry,chocolate,leather,vanilla,4.6,254.30990348187387,USD,3704,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
4149720,Criots-Batard-Montrachet Grand Cru,Côte de Beaune White,3.0231342,,3.9744773,1.789888,,butter,toast,oak,honey,minerals,4.7,743.3674101777852,USD,137,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
2659159,Corton Grand Cru,Côte de Beaune Red,3.8950136,,2.9433134,1.7302257,2.4879816,cherry,earthy,oak,strawberry,red fruit,4.6,3260.383377972742,USD,1444,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
6767257,Testa dei Cherubini,Grenache,2.689691,,3.4898968,2.2636082,2.7826803,oak,tobacco,vanilla,chocolate,leather,4.8,704.2428096421123,USD,135,4; 8; 15; 19; 20,Beef; Lamb; Spicy food; Vegetarian; Poultry
79635,Clos du Mesnil,Champagne,4.5456753,4.224344,3.967329,,,citrus,brioche,honey,minerals,toast,4.7,2217.0606970214644,USD,2640,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
2399477,Saint-Émilion Grand Cru,Saint-Émilion,3.4534276,,4.294691,1.7611157,3.6430373,black fruit,blackberry,oak,tobacco,leather,4.4,326.0383377972742,USD,654,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1148646,Listrac-Médoc,Listrac-Médoc,4.182673,,4.27851,1.4571364,4.191475,oak,blackberry,leather,tobacco,plum,4,65.20766755945485,USD,15855,4; 11; 20,"Beef; Game (deer, venison); Poultry"
1137679,Connétable Talbot Saint-Julien,Saint-Julien,4.1674366,,3.8858886,1.561943,3.8909311,oak,leather,blackcurrant,blackberry,earthy,4,32.603833779727424,USD,15086,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1128386,Napa Valley Sauvignon Blanc,Sauvignon Blanc,3.9726214,,2.9676797,1.4743122,,citrus,grapefruit,melon,pear,tropical,4,52.57271762715441,USD,13089,13; 19; 39,Shellfish; Vegetarian; Goat cheese
2130558,Gelblack Riesling Trocken,Riesling,4.634664,,2.97333,1.6579356,,citrus,green apple,minerals,peach,lemon,4,34.411233355955616,USD,12369,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
98074,Saint-Estèphe,Saint-Estèphe,4.195325,,4.3300223,1.4773705,4.232255,leather,oak,earthy,tobacco,blackberry,4,39.124600535672904,USD,12351,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1742845,Riva Ranch Chardonnay,Chardonnay,3.1039438,,4.7155657,2.720552,,butter,oak,vanilla,cream,pear,4,33.45536576273463,USD,11951,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
1732398,Wetmore Vineyard Cabernet Sauvignon,Cabernet Sauvignon,3.019092,,4.7773604,1.6492156,3.3325553,oak,cherry,chocolate,vanilla,blackberry,4,33.45536576273463,USD,10722,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2141966,Malbec,Malbec,2.7338924,,3.8331652,2.1229782,2.5834231,oak,plum,cherry,blackberry,vanilla,4.1,34.411233355955616,USD,109525,4; 8; 10,Beef; Lamb; Pork
1247098,Grand Cordon Brut Champagne,Champagne,4.300866,4.3907547,3.8108535,,,citrus,green apple,brioche,apple,pear,4,50.81164515676719,USD,10506,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1751367,Estate Pinot Noir,Pinot Noir,3.8516324,,2.2082195,1.4724451,2.1255498,cherry,earthy,raspberry,oak,strawberry,4,24.53393489267206,USD,10021,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1172675,Cot Limited Edition,Malbec,2.6663308,,3.9807243,2.0349998,2.1665273,oak,blackberry,red fruit,pepper,cherry,4,25.171179954819387,USD,8973,4; 8; 20,Beef; Lamb; Poultry
66534,Sauvignon Blanc,Sauvignon Blanc,4.4660115,,2.57624,1.3826253,,citrus,grapefruit,tropical,passion fruit,grass,4,36.641591073471254,USD,73503,13; 19; 39,Shellfish; Vegetarian; Goat cheese
6206,Farnito Cabernet Sauvignon Toscana,Red,3.1363273,,3.4061434,1.6618192,3.0740418,oak,leather,tobacco,cherry,vanilla,4,44.60715435031283,USD,6850,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
1185659,Otima 10 Year Old Tawny Port,Tawny Port,2.9800768,,4.3007665,4.4103446,,caramel,raisin,vanilla,oak,fig,4,57.35205559325936,USD,6693,16; 17; 38,Sweet desserts; Mature and hard cheese; Blue cheese
1137773,Pomerol,Pomerol,3.291261,,4.069694,1.5585371,3.392899,cherry,vanilla,blackberry,raspberry,oak,4,71.72843431540032,USD,6440,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1101093,Pauillac,Pauillac,4.2455964,,4.288602,1.5402191,4.2504683,oak,tobacco,blackberry,leather,cassis,4,52.16613404756387,USD,6308,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
8139295,M Syrah,Syrah,3.0277274,,4.281364,1.9229546,3.761136,blackberry,cedar,blackcurrant,cassis,oak,4.7,775.9712439575126,USD,58,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
66114,Costa Russi (Barbaresco) Langhe,Barbaresco,4.6493125,,3.7385964,1.7852416,3.97135,leather,oak,cherry,mushroom,tar,4.6,443.41213940429293,USD,3077,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
82044,Raven Series Syrah,Syrah,2.9979846,,4.319055,2.03568,3.4657183,pepper,vanilla,oak,dark fruit,cassis,4.7,430.37060589240195,USD,501,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
82828,Sauternes (Premier Grand Cru Classé),Sauternes,4.313508,,4.697528,4.830955,,honey,apricot,peach,orange,pineapple,4.2,143.45686863080064,USD,7257,37; 38,Fruity desserts; Blue cheese
84899,Bâtard-Montrachet Grand Cru,Côte de Beaune White,3.279847,,3.9132278,1.9809645,,honey,minerals,citrus,oak,butter,4.6,1564.9840214269161,USD,3396,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1737462,Batard-Montrachet Grand Cru,Côte de Beaune White,3.4380968,,3.8506382,1.8636523,,apple,apricot,citrus,oak,minerals,4.6,1336.7571849688243,USD,263,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
18199,Madrona Ranch Cabernet Sauvignon,Cabernet Sauvignon,3.3815024,,4.643174,1.7024659,3.630739,oak,vanilla,leather,blackberry,blackcurrant,4.7,704.2428096421123,USD,1207,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1225565,Pomerol,Pomerol,3.168,,4.461111,1.7088335,3.6906667,oak,dark fruit,cherry,violet,chocolate,4.4,52.16613404756387,USD,522,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4588587,The Naked Truth,Grenache,3.090909,,3.1818182,2.5045455,3.090909,smoked meats,graphite,leather,prune,white pepper,4.7,1630.191688986371,USD,39,4; 8; 15; 19; 20,Beef; Lamb; Spicy food; Vegetarian; Poultry
1612085,Lotus Vineyard Cabernet Sauvignon,Cabernet Sauvignon,3.4159892,,4.740252,1.6816807,3.4738123,blackberry,chocolate,black cherry,plum,blueberry,4.7,717.2843431540033,USD,542,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
